group,total_income,salary,dividend,interest,rental,business,other,withholding_tax,salary_ratio,dividend_ratio,interest_ratio,rental_ratio,business_ratio,other_ratio,shannon_entropy,tax_burden_rate
low,165855,8164,135665,16534,10,2505,2974,6652,0.04922371951403334,0.8179735310964397,0.09968948780561333,6.029362997799283e-05,0.015103554309487203,0.017931325555455065,0.9788027869391556,0.04010732266136083
low,305132,86958,117980,75931,0,0,24259,15217,0.2849848590118375,0.38665233407181154,0.24884640090190474,0.0,0.0,0.07950329693378604,1.835944252073456,0.04987022010146428
low,168562,49959,75343,4777,155,14221,24103,7610,0.29638352653623,0.44697500029662673,0.028339720696242333,0.0009195429574874527,0.08436658321567138,0.1429918961569037,1.896416202686262,0.04514659294502913
low,209536,31291,104173,9067,0,0,65003,11225,0.14933472052535124,0.4971603924862553,0.043271800549786195,0.0,0.0,0.31022354153940135,1.6308165625842255,0.05357074679291387
low,316531,14713,220416,43368,911,23372,13749,12735,0.046482019138725746,0.6963488568260296,0.13701027703447688,0.0028780751332412938,0.07383794952153186,0.043436503849543964,1.4606914351340694,0.04023302614909756
low,100294,18022,53786,16283,0,1487,10712,5361,0.17969170638323329,0.5362833270185654,0.16235268311165174,0.0,0.014826410353560531,0.10680599038825853,1.7876267086838116,0.053452848625042376
low,135559,10651,107401,10096,4695,30,2684,7335,0.07857095434460272,0.7922823272523403,0.07447679608141104,0.03463436584808091,0.00022130585206441475,0.01979949689802964,1.1163063622664864,0.05410928082974941
low,133251,73626,41950,12457,0,1466,3750,7134,0.552536191098003,0.3148194009801052,0.09348522712775138,0.0,0.011001793607552664,0.02814237791836459,1.5340046675260075,0.053538059751896794
low,103068,43031,46616,13107,3,263,45,4452,0.4175010672565685,0.4522839290565452,0.12716847130050063,2.9106997322156245e-05,0.002551713431909031,0.0004366049598323437,1.4494853164888293,0.04319478402607987
low,96104,11864,49149,5535,14954,12887,1711,4884,0.12344959627070673,0.5114147173894947,0.057593856655290106,0.1556022642137684,0.13409431449263298,0.017803629401481728,2.014312127694901,0.05081994505951885
low,212783,18686,152098,38869,0,0,3128,10884,0.08781716584501581,0.7148033442521254,0.1826696681595804,0.0,0.0,0.014700422496158059,1.1919475283397019,0.05115070282870342
low,290476,6711,186323,6117,80257,1392,9673,13914,0.023103457772759194,0.6414402566821356,0.021058538399041572,0.2762947713408337,0.004792134289924125,0.033300513639681076,1.3668830883760814,0.047900687147991575
low,195370,30798,124936,36516,0,0,3118,11503,0.15763935097507295,0.6394840558939449,0.18690689461022675,0.0,0.0,0.015959461534524235,1.380146636349006,0.058878026309054615
low,188124,14659,143809,18324,0,4356,6974,9696,0.07792200888775488,0.7644372860453743,0.09740384002041207,0.0,0.023154940358486954,0.037071293402224065,1.2124129791102318,0.05154047330484149
low,318790,53662,206897,37953,5704,14109,462,15609,0.16833024875309766,0.6490071834122777,0.11905329527275009,0.01789265660779824,0.04425797546974497,0.0014492299005614982,1.5196222941196293,0.048963267354684904
low,502829,129418,267735,38585,922,95,66071,22232,0.25737974540052383,0.532457356278178,0.07673582868132109,0.001833625347782248,0.0001889310282422056,0.13139854702095544,1.6760654218923645,0.04421383810400752
low,159605,41892,78925,19716,504,1301,17264,6667,0.2624729801697942,0.49450205194072866,0.12352996460010651,0.0031577958084019926,0.008151373703831333,0.10816703737351586,1.8114616558810577,0.04177187431471445
low,142430,41354,72561,18527,1901,0,8084,5916,0.290346134943481,0.5094502562662361,0.130077933019729,0.01334690725268553,0.0,0.056757705539563295,1.7145100226036722,0.041536193217720986
low,353881,148487,153906,32147,6274,613,12450,15754,0.4195958528431874,0.4349089100573357,0.09084127150087176,0.017729123631955376,0.0017322207182640492,0.035181318013682565,1.6514247710072543,0.04451778987851848
low,204079,39119,159781,3735,8,1111,322,9150,0.1916855727438884,0.7829369998872986,0.01830173609239559,3.9200505686523354e-05,0.005443970227215931,0.0015778203538825651,0.8950642433722511,0.044835578378961086
low,277078,69968,179776,24103,0,0,3230,11430,0.25252095077920295,0.6488281278196032,0.08698994506961938,0.0,0.0,0.011657367239549875,1.2876519426415867,0.041251921841503114
low,97448,35195,32613,1898,0,6364,21376,5776,0.36116698136442,0.334670798784993,0.019477054429028817,0.0,0.06530662507183319,0.21935801658320334,1.9070100851257354,0.05927263771447336
low,142486,33216,50188,44114,0,1579,13386,7701,0.2331176396277529,0.3522310963884171,0.30960234689723903,0.0,0.01108179049169743,0.09394607189478264,1.9362263601058511,0.05404741518464972
low,286414,55676,181680,39157,19,696,9183,11756,0.19438993903929278,0.6343265343174566,0.13671468573463588,6.633753936609244e-05,0.0024300488104631755,0.03206198021046457,1.4495258806273918,0.041045479620409615
low,165153,18549,111054,22837,3014,1608,8088,7648,0.11231403607563896,0.6724310185101088,0.13827783933685733,0.01824974417661199,0.009736426222956894,0.048972770703529456,1.5175678259358716,0.04630857447336712
low,125388,8730,105513,8317,0,338,2488,5063,0.06962388745334482,0.8414920088046703,0.06633011133441796,0.0,0.0026956327559256067,0.019842409161961273,0.8720173554127371,0.04037866462500399
low,251697,40421,69659,137069,4,726,3815,13958,0.16059388868361563,0.2767573709658836,0.54457939506629,1.589212426051959e-05,0.0028844205532843063,0.015157113513470561,1.530322514694822,0.05545556760708312
low,270641,74654,133995,51393,0,42,10554,12837,0.27584142831278335,0.4951023680817023,0.18989362291744413,0.0,0.00015518712981403408,0.03899630876326942,1.6542829945159148,0.04743183774816085
low,250555,66724,145054,35758,4,53,2958,12447,0.2663048033365928,0.5789307736824251,0.14271517231745526,1.5964558679730996e-05,0.0002115304025064357,0.011805791143661072,1.444146232915883,0.04967771547165293
low,218008,31757,166717,18677,0,6,848,12127,0.14566896627646692,0.7647288172911085,0.08567116803053099,0.0,2.7521925800888042e-05,0.0038897655131921766,1.03604992820311,0.055626399031228214
low,216855,15528,100393,66681,0,27,34224,8943,0.07160545064674552,0.4629498973968781,0.3074911807428927,0.0,0.0001245071591616518,0.15781974130179152,1.7318944999503016,0.04123953794009822
low,131751,11295,115858,1200,141,11,3242,6410,0.08572989958330487,0.8793709345659616,0.009108090261174488,0.0010702006056880025,8.349082739409947e-05,0.024607023855606407,0.6718680205239186,0.04865238214510706
low,212905,21540,150210,23180,0,28,17945,11166,0.1011718841736925,0.7055259387989948,0.10887485028533853,0.0,0.00013151405556468849,0.08428641882529767,1.3402212962995856,0.05244592658697541
low,250228,53011,95887,81040,136,1,20149,10069,0.2118507920776252,0.3831985229470723,0.32386463545246735,0.0005435043240564605,3.996355323944562e-06,0.080522563422159,1.829992704514021,0.0402393017567978
low,183202,16955,145647,14629,0,2602,3365,10697,0.0925481162869401,0.7950076964225281,0.0798517483433587,0.0,0.01420290171504678,0.018367703409351427,1.065168705469755,0.058389100555670786
low,219928,28173,187751,1436,0,100,2466,12836,0.12810101487759631,0.8536930268087738,0.006529409624968172,0.0,0.00045469426357717073,0.01121276053981303,0.6996846207398874,0.05836455567276563
low,295881,89352,132327,29441,103,2424,42231,13924,0.3019862715078021,0.4472304744137001,0.09950284066905277,0.00034811292377678866,0.008192482788688695,0.1427296784856074,1.8337775205888853,0.04705945971522335
low,260207,48579,194775,4194,0,12198,458,15304,0.18669367080824112,0.7485386634487158,0.01611793687333546,0.0,0.04687806246565235,0.001760137121599342,1.083865595940164,0.05881471290165138
low,196786,42618,147447,5268,0,693,757,7871,0.2165702844714563,0.7492758631203439,0.026770197066864513,0.0,0.0035215919831695346,0.0038468183712255955,0.9893984017960951,0.03999776406858212
low,260615,8607,176307,17510,1827,23,56338,12627,0.03302572760585538,0.6765036548164918,0.06718723020547551,0.007010340924352014,8.82527866776663e-05,0.21617328242810277,1.3347112915307728,0.04845077988603879
low,129286,14081,71374,28843,1650,4069,9266,5374,0.10891357146172052,0.5520628683693517,0.22309453459771358,0.012762402735021581,0.031472858623516856,0.07167055984406664,1.8142624118252177,0.041566758968488465
low,406595,84769,187499,102879,0,52,31394,20442,0.20848510188270883,0.46114438200174623,0.25302573814237755,0.0,0.00012789139069590132,0.07721196768282935,1.7751688831050028,0.05027607324241567
low,78514,15751,42403,15381,2755,1291,930,3447,0.20061390325292305,0.540069287006139,0.19590136790890797,0.03508928343989607,0.016442927376009372,0.011845021270091958,1.7484803850635227,0.043902998191405355
low,117602,8533,66574,23122,6897,68,12405,5608,0.07255828982500298,0.566095814697029,0.19661230251186204,0.05864696178636418,0.0005782214588187276,0.10548289995068111,1.7891501801499115,0.04768626383905036
low,193028,45072,115614,28378,0,2821,1142,9854,0.23349980313736868,0.5989493752201753,0.1470149408375987,0.0,0.014614460078330605,0.005916240130965456,1.472441804372644,0.051049588660712436
low,132740,34510,80183,8019,248,13,9765,7715,0.2599819195419617,0.6040605695344282,0.06041133042037065,0.0018683139972879312,9.793581437396414e-05,0.0735648636432123,1.484379525154137,0.05812113906885641
low,203334,56370,130985,8203,1385,0,6388,10920,0.27722859925049426,0.6441864125035656,0.040342490680358424,0.0068114530772030255,0.0,0.031416290438392,1.3145301316962534,0.05370474195166573
low,166343,33842,96964,30382,0,21,5130,6878,0.20344709425704718,0.5829160229165038,0.1826466998911887,0.0,0.0001262451681164822,0.03083989106845494,1.5256868930306802,0.04134829839548403
low,116236,35904,72818,5948,1,127,1435,5273,0.30888881241611893,0.6264668433187652,0.05117175401768815,8.603186620324168e-06,0.0010926047007811693,0.012345572800165181,1.2548016962047919,0.04536460304896934
low,288972,33677,163708,58415,0,3152,30018,11646,0.1165407029054718,0.566518555430976,0.2021476129175145,0.0,0.010907631189180958,0.10387857647107679,1.7025716872675476,0.04030148249657406
low,318275,144048,104679,13506,22680,2,33358,14020,0.4525897415756814,0.32889482365878564,0.04243500117822638,0.07125913125441835,6.283874008326133e-06,0.10480873458487157,1.8514555577589122,0.044049956798366194
low,384783,143772,193282,44037,6,345,3339,22910,0.37364436578539073,0.5023142914317941,0.1144463242918736,1.5593204481486967e-05,0.0008966092576855007,0.008677618293947498,1.4562979689809412,0.059540052445144404
low,139937,27385,67734,31367,40,1364,12043,6155,0.19569520569970772,0.48403210015935744,0.22415086789055075,0.0002858429150260474,0.009747243402388217,0.08606015564146723,1.8238356999169818,0.04398407854963305
low,228292,88106,99376,14470,0,5701,20636,13476,0.3859355562174759,0.4353021568867941,0.06338373661801552,0.0,0.024972403763601003,0.0903930054491616,1.7510755958872828,0.05902966376395143
low,232782,63808,116413,46013,838,740,4967,12032,0.27411054119304756,0.5000945090256119,0.19766562706738494,0.003599934702855032,0.003178939952401818,0.021337560464297068,1.6481159537080963,0.05168784528013334
low,99467,23595,52945,18629,55,1495,2745,5841,0.2372143524988187,0.5322870901907165,0.18728824635306182,0.000552947208621955,0.015030110488905868,0.02759709250304121,1.669182390069761,0.05872299355565162
low,163258,12214,143165,1629,1449,3096,1701,6760,0.07481409793088241,0.8769248673878156,0.009978071518700463,0.008875522179617538,0.01896384863222629,0.01041909125433363,0.7499108999982491,0.041406852956669814
low,245681,22689,157392,59733,0,758,5107,13898,0.09235146389016652,0.640635620988192,0.24313235455733248,0.0,0.0030853016716799425,0.02078711825497291,1.3668757169630577,0.056569291072569715
low,151369,53586,64255,19715,7629,0,6181,6641,0.3540090771558245,0.42449246543215585,0.13024463397393127,0.050400015855294016,0.0,0.040833988465273606,1.8437770584541893,0.04387291981845688
low,233696,72830,121592,37138,0,2,2131,10120,0.3116441873202793,0.5202998767629741,0.15891585649732987,0.0,8.558126797206627e-06,0.009118684102423662,1.4982715245480822,0.043304121593865534
low,206808,122150,74924,4661,14,13,5044,9180,0.5906444624966152,0.36228772581331475,0.022537812850566708,6.769564040075819e-05,6.286023751498975e-05,0.024389772155816024,1.2351532651878676,0.044388998491354296
low,206845,85312,66895,1925,602,798,51311,10476,0.4124441006550799,0.3234064154318451,0.009306485532645218,0.002910391839299959,0.0038579612753511083,0.24806497618990064,1.6708435983613357,0.05064661944934613
low,218697,36685,115662,24927,1,8,41410,10822,0.16774349899632826,0.5288687087614371,0.11397961563258756,4.572536431684019e-06,3.6580291453472154e-05,0.18934873363603524,1.7304319903008092,0.049483989263684455
low,445147,121083,178641,130822,4814,99,9686,25417,0.27200677528996037,0.40130788256463595,0.2938849413789153,0.010814405129092187,0.00022239844366018417,0.02175910429588428,1.7522017160509469,0.05709799234859496
low,190738,55674,116620,9253,0,99,9090,9061,0.2918873009049062,0.611414610617706,0.04851157084587235,0.0,0.0005190365842149965,0.047656995459740586,1.3792228543144247,0.04750495444012205
low,175746,8857,151680,12614,4,2573,14,9355,0.05039659508609015,0.863063739715271,0.07177403753143742,2.2760119718229717e-05,0.014640447008751266,7.966041901380401e-05,0.7640260734003896,0.05323022999100975
low,183670,42339,115803,10996,59,5239,9231,9812,0.23051668753743126,0.6304949093482877,0.059868241955681384,0.0003212282898676975,0.02852398323079436,0.050258615996079926,1.517707912143463,0.05342189796918386
low,204333,72940,100577,21033,702,1618,7460,8812,0.35696632457801725,0.4922210313556792,0.1029349150651143,0.0034355684103889238,0.007918446849016067,0.03650903182550053,1.6292534088561696,0.04312568209736068
low,237989,131487,99110,6338,1,621,429,11341,0.5524919218955497,0.4164478190168453,0.02663148296770019,4.2018748765699256e-06,0.0026093642983499236,0.001802604322048498,1.177425452633058,0.04765346297517953
low,144466,36279,94958,3558,82,12,9575,7498,0.2511248321404344,0.6573034485622915,0.02462863234255811,0.0005676076031730649,8.306452729361927e-05,0.06627857073636703,1.2968854193498691,0.05190148547062977
low,282323,117946,88708,16261,620,402,58384,14439,0.4177697176638106,0.314207485752135,0.05759714936438051,0.0021960662078541245,0.0014239009928344484,0.20679859593444389,1.791089433984546,0.05114354834710597
low,249576,73002,144026,24790,5059,1817,879,11613,0.2925040869314357,0.5770827323140045,0.09932846106997467,0.02027037856204122,0.007280347469307946,0.003521973266660256,1.5018040848349963,0.046530916434272526
low,264992,82515,157383,7794,0,1226,16071,10675,0.31138675884555006,0.5939160427484603,0.02941220867045043,0.0,0.004626554763917401,0.060647113875135855,1.401298218710026,0.04028423499577346
low,179346,41324,113234,20025,71,804,3885,8569,0.23041495210375476,0.6313717618458176,0.11165568231240172,0.000395882818685669,0.004482954735539125,0.02166203874075809,1.419187301253668,0.047779153145316874
low,305926,62298,52600,32006,138851,2229,17938,12563,0.2036374809594477,0.17193700437360668,0.1046200715205638,0.45387119760987954,0.007286075717657211,0.05863509476147827,2.0539160894824744,0.04106548642482169
low,85365,35182,21561,25624,45,0,2950,4618,0.41213612136121364,0.25257424002811457,0.30016985884144554,0.0005271481286241434,0.0,0.034557488432027175,1.7231098845311215,0.054097112399695425
low,198032,89596,53392,49871,1208,520,3441,10189,0.45243193019310013,0.26961299183970266,0.25183303708491556,0.006100024238506908,0.0026258382483639008,0.017375979639654197,1.697527543081765,0.05145128060111497
low,278256,77032,129012,18551,2,2070,51586,12305,0.27683859467540683,0.46364498878730376,0.0666688229544017,7.187625783451211e-06,0.007439192685872003,0.18539043183255707,1.7910274064641225,0.04422186763268357
low,186162,74201,79766,31817,4,0,371,10488,0.39858295463091287,0.42847627335331595,0.17091028244217402,2.1486662154467613e-05,0.0,0.0019928879148268714,1.5066505234726228,0.056338028169014086
low,274538,69081,133114,34086,0,1,38254,13396,0.2516263686629902,0.4848654831025213,0.12415767580444237,0.0,3.6424830078167686e-06,0.13933954498102266,1.7772022348253995,0.04879470237271343
